True_Class,Assigned_Class,Correct,Predicted_Score,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9
1,1,1,0.908011,0.000001,0.908011,0.025067,0.023135,0.000683,0.000128,0.002581,0.004136,0.026915,0.009342
2,2,1,0.497208,0.002176,0.040762,0.497208,0.017952,0.009319,0.399766,0.001608,0.012320,0.018874,0.000016
6,6,1,0.631986,0.030520,0.000147,0.000961,0.007353,0.000651,0.254677,0.631986,0.000000,0.068888,0.004817
8,8,1,0.887015,0.000000,0.000001,0.003377,0.014322,0.000918,0.004480,0.000005,0.004473,0.887015,0.085409
0,0,1,0.906251,0.906251,0.000006,0.050928,0.000166,0.000148,0.008889,0.000756,0.000148,0.032707,0.000001
5,5,1,0.608616,0.000007,0.000000,0.000005,0.005789,0.000360,0.608616,0.000000,0.322729,0.006345,0.056149
6,6,1,0.975476,0.000000,0.000000,0.003288,0.000000,0.000089,0.000000,0.975476,0.000000,0.020798,0.000349
6,6,1,0.962055,0.000002,0.000000,0.027906,0.000003,0.000289,0.005918,0.962055,0.000000,0.003827,0.000001
6,6,1,0.993473,0.000109,0.000000,0.004618,0.000000,0.001612,0.000015,0.993473,0.000000,0.000171,0.000001
3,7,0,0.582338,0.000054,0.000000,0.000082,0.393529,0.000009,0.000003,0.000000,0.582338,0.006442,0.017543
8,8,1,0.758786,0.000000,0.000000,0.000001,0.098565,0.000000,0.005312,0.000000,0.040222,0.758786,0.097114
8,8,1,0.944146,0.000075,0.000615,0.004858,0.009971,0.016604,0.002551,0.000004,0.000006,0.944146,0.021169
2,2,1,0.990777,0.000001,0.000043,0.990777,0.001855,0.000002,0.000313,0.001069,0.003950,0.001916,0.000074
7,7,1,0.661133,0.000060,0.000001,0.035085,0.000173,0.002121,0.000012,0.000000,0.661133,0.022937,0.278478
5,5,1,0.497920,0.000062,0.000000,0.001212,0.026465,0.000235,0.497920,0.000023,0.000004,0.471590,0.002490
8,8,1,0.890570,0.000867,0.000180,0.027624,0.023970,0.001338,0.054397,0.000031,0.000000,0.890570,0.001023
9,9,1,0.838377,0.000019,0.000005,0.000066,0.006932,0.006394,0.011995,0.000290,0.134864,0.001057,0.838377
6,6,1,0.988310,0.000162,0.000000,0.010002,0.000015,0.001302,0.000000,0.988310,0.000001,0.000206,0.000002
1,1,1,0.836059,0.000004,0.836059,0.011887,0.015891,0.000120,0.081451,0.017018,0.010156,0.006212,0.021202
8,8,1,0.929869,0.000309,0.000002,0.000867,0.003250,0.000175,0.000140,0.000001,0.000000,0.929869,0.065387
4,4,1,0.993965,0.000140,0.000000,0.000552,0.000037,0.993965,0.000000,0.000344,0.000000,0.004933,0.000029
1,1,1,0.865521,0.000000,0.865521,0.012035,0.018408,0.000023,0.004560,0.024649,0.005807,0.026780,0.042216
2,2,1,0.965785,0.000102,0.000044,0.965785,0.031109,0.000003,0.000045,0.001463,0.000000,0.001450,0.000000
5,8,0,0.475265,0.000501,0.000183,0.124294,0.014178,0.277679,0.061087,0.010478,0.000087,0.475265,0.036248
9,3,0,0.660552,0.023528,0.000001,0.009169,0.660552,0.007914,0.123304,0.000027,0.014396,0.139715,0.021393
1,1,1,0.900600,0.000053,0.900600,0.013371,0.032118,0.000886,0.018493,0.006257,0.001538,0.025587,0.001098
9,9,1,0.906229,0.000022,0.000000,0.000622,0.022313,0.022682,0.003383,0.000081,0.030709,0.013960,0.906229
7,7,1,0.981286,0.000005,0.000000,0.000043,0.018590,0.000070,0.000000,0.000000,0.981286,0.000002,0.000004
5,5,1,0.751921,0.051980,0.002755,0.000155,0.000128,0.000219,0.751921,0.000038,0.183537,0.009188,0.000078
4,4,1,0.879357,0.000084,0.000028,0.000867,0.000240,0.879357,0.004955,0.005263,0.013755,0.003984,0.091467
0,0,1,0.861657,0.861657,0.000000,0.020291,0.002128,0.000535,0.108504,0.001729,0.000040,0.004915,0.000200
8,8,1,0.787828,0.000007,0.000000,0.001145,0.000207,0.144481,0.052889,0.000012,0.004328,0.787828,0.009104
9,9,1,0.710994,0.000182,0.000000,0.000007,0.000937,0.178153,0.000788,0.000036,0.108234,0.000668,0.710994
9,9,1,0.619711,0.000001,0.000001,0.000108,0.002216,0.007029,0.000302,0.000064,0.368793,0.001775,0.619711
1,1,1,0.922293,0.000006,0.922293,0.013069,0.023233,0.000998,0.004624,0.002676,0.008816,0.014512,0.009773
0,0,1,0.668397,0.668397,0.000000,0.000988,0.000002,0.000436,0.000055,0.322707,0.006355,0.000221,0.000839
5,5,1,0.852611,0.003555,0.000000,0.000178,0.028903,0.029036,0.852611,0.000133,0.000004,0.006548,0.079032
2,2,1,0.933258,0.001860,0.000110,0.933258,0.008161,0.000001,0.002350,0.000023,0.000000,0.054236,0.000001
3,3,1,0.889907,0.000056,0.000000,0.090324,0.889907,0.000042,0.010449,0.000000,0.000000,0.009222,0.000000
7,7,1,0.967794,0.000138,0.000000,0.000479,0.030386,0.000015,0.000006,0.000000,0.967794,0.000184,0.000998
8,2,0,0.356316,0.189436,0.000000,0.356316,0.238555,0.000073,0.001015,0.011718,0.000000,0.191486,0.011402
9,9,1,0.922782,0.000006,0.000008,0.000978,0.005986,0.045572,0.001563,0.000363,0.016564,0.006178,0.922782
4,4,1,0.644343,0.000000,0.019052,0.001923,0.003459,0.644343,0.017973,0.000724,0.009265,0.278750,0.024513
0,0,1,0.858666,0.858666,0.000000,0.015356,0.000013,0.001309,0.027894,0.002185,0.000294,0.076394,0.017889
6,6,1,0.817926,0.001536,0.000117,0.075299,0.004319,0.009406,0.027061,0.817926,0.000010,0.060930,0.003396
3,3,1,0.982741,0.000003,0.000000,0.000160,0.982741,0.000044,0.000229,0.000000,0.016343,0.000465,0.000014
9,9,1,0.942888,0.000055,0.000000,0.003050,0.000839,0.000469,0.000000,0.000001,0.002609,0.050089,0.942888
5,3,0,0.461522,0.000184,0.003186,0.148430,0.461522,0.000238,0.310184,0.000003,0.071247,0.001429,0.003576
2,2,1,0.996041,0.003304,0.000000,0.996041,0.000276,0.000016,0.000000,0.000033,0.000000,0.000329,0.000000
1,1,1,0.792933,0.000007,0.792933,0.012811,0.022729,0.004165,0.009236,0.004665,0.081145,0.000843,0.071466
3,3,1,0.637500,0.000011,0.000053,0.116209,0.637500,0.000034,0.000254,0.000034,0.000000,0.245218,0.000687
1,1,1,0.863004,0.000156,0.863004,0.031199,0.035650,0.000514,0.029378,0.000596,0.006812,0.026599,0.006092
3,5,0,0.662979,0.011311,0.000041,0.000147,0.074780,0.000137,0.662979,0.014978,0.000065,0.138549,0.097014
6,6,1,0.465109,0.073296,0.000010,0.036863,0.000098,0.001354,0.175903,0.465109,0.000000,0.247079,0.000287
5,5,1,0.725977,0.000083,0.000014,0.000010,0.085814,0.000126,0.725977,0.000054,0.000002,0.178557,0.009361
7,7,1,0.571728,0.000137,0.000001,0.394686,0.004720,0.010801,0.000009,0.000000,0.571728,0.005195,0.012723
4,4,1,0.286685,0.000004,0.188654,0.005256,0.008810,0.286685,0.056204,0.000322,0.195535,0.252373,0.006156
2,2,1,0.881443,0.000018,0.007418,0.881443,0.074606,0.000000,0.000028,0.030343,0.000000,0.006144,0.000001
2,2,1,0.991447,0.000002,0.000000,0.991447,0.002945,0.000003,0.000010,0.005537,0.000000,0.000053,0.000003
6,6,1,0.965892,0.000013,0.000000,0.023114,0.001772,0.007738,0.000000,0.965892,0.000028,0.001441,0.000001
3,3,1,0.312030,0.002756,0.020543,0.306384,0.312030,0.069483,0.024529,0.000381,0.001633,0.213716,0.048546
2,6,0,0.668401,0.000003,0.000000,0.151700,0.171248,0.008086,0.000544,0.668401,0.000000,0.000018,0.000000
6,6,1,0.850755,0.001122,0.000000,0.054444,0.000000,0.053334,0.000005,0.850755,0.000015,0.038991,0.001334
5,5,1,0.979939,0.000180,0.000001,0.003797,0.000199,0.001888,0.979939,0.000157,0.000001,0.013835,0.000002
4,4,1,0.788774,0.000000,0.046429,0.000141,0.009240,0.788774,0.009583,0.000502,0.001718,0.030125,0.113487
8,8,1,0.817293,0.000195,0.030965,0.030757,0.003689,0.001700,0.011449,0.103898,0.000004,0.817293,0.000050
9,9,1,0.739025,0.000000,0.003028,0.000411,0.088487,0.058679,0.015517,0.000076,0.011044,0.083733,0.739025
7,7,1,0.821624,0.000000,0.000000,0.042467,0.112804,0.000819,0.000001,0.000001,0.821624,0.001076,0.021208
1,1,1,0.874465,0.001166,0.874465,0.040566,0.014525,0.006124,0.027296,0.000035,0.000019,0.035743,0.000062
3,3,1,0.733253,0.000526,0.000096,0.005741,0.733253,0.001718,0.255627,0.001983,0.000000,0.001055,0.000000
0,0,1,0.979118,0.979118,0.000000,0.002672,0.000129,0.000126,0.010965,0.004353,0.000003,0.002629,0.000006
3,3,1,0.898417,0.001979,0.000004,0.000036,0.898417,0.000000,0.057227,0.000000,0.030369,0.010809,0.001159
8,8,1,0.820341,0.007759,0.000000,0.000520,0.118221,0.000007,0.048065,0.000073,0.000000,0.820341,0.005013
3,3,1,0.841522,0.000044,0.008147,0.079041,0.841522,0.030346,0.000172,0.019894,0.006262,0.014564,0.000009
1,1,1,0.900910,0.000000,0.900910,0.005015,0.025131,0.000011,0.004579,0.008791,0.000708,0.035182,0.019673
9,9,1,0.541612,0.000023,0.030751,0.029175,0.004173,0.362507,0.000989,0.000515,0.001128,0.029127,0.541612
3,6,0,0.535170,0.000107,0.010012,0.067089,0.373308,0.000000,0.000920,0.535170,0.000000,0.013393,0.000002
4,4,1,0.629225,0.025627,0.000001,0.015374,0.000013,0.629225,0.000964,0.002078,0.040670,0.012760,0.273289
4,4,1,0.944362,0.002153,0.000000,0.017263,0.000081,0.944362,0.000005,0.029551,0.000010,0.001319,0.005256
6,6,1,0.871273,0.000006,0.000000,0.098934,0.000430,0.001717,0.020437,0.871273,0.000000,0.007180,0.000023
4,4,1,0.984243,0.004888,0.000000,0.006757,0.000011,0.984243,0.001736,0.001264,0.000003,0.001086,0.000012
2,2,1,0.506803,0.000000,0.426989,0.506803,0.065672,0.000068,0.000066,0.000359,0.000003,0.000040,0.000000
1,1,1,0.839458,0.000003,0.839458,0.028237,0.011875,0.000043,0.006840,0.023084,0.000523,0.076526,0.013411
8,8,1,0.590643,0.013836,0.003422,0.044052,0.023988,0.041518,0.276664,0.005158,0.000000,0.590643,0.000719
2,2,1,0.976859,0.000458,0.000000,0.976859,0.019723,0.002219,0.000013,0.000664,0.000000,0.000065,0.000000
5,5,1,0.611303,0.000027,0.000000,0.000009,0.014422,0.000874,0.611303,0.000001,0.000000,0.373344,0.000020
4,4,1,0.955246,0.023727,0.000000,0.000106,0.000009,0.955246,0.000024,0.000516,0.000844,0.004205,0.015322
8,4,0,0.328097,0.000065,0.081967,0.194684,0.007056,0.328097,0.154234,0.001680,0.005068,0.215508,0.011640
8,3,0,0.288765,0.000036,0.000007,0.107062,0.288765,0.177021,0.132348,0.063175,0.006247,0.222622,0.002717
4,4,1,0.981765,0.000452,0.000000,0.000092,0.003346,0.981765,0.005115,0.006152,0.000097,0.002127,0.000855
0,0,1,0.844985,0.844985,0.000003,0.006434,0.010514,0.007345,0.113799,0.000004,0.000069,0.013496,0.003350
0,0,1,0.981618,0.981618,0.000000,0.004731,0.000119,0.000014,0.001951,0.005776,0.000004,0.005779,0.000008
2,2,1,0.633147,0.001553,0.008056,0.633147,0.032443,0.000000,0.001012,0.000025,0.000000,0.323764,0.000000
3,3,1,0.704794,0.000513,0.000002,0.001397,0.704794,0.000084,0.050588,0.036970,0.000004,0.002122,0.203524
2,2,1,0.846601,0.151716,0.000000,0.846601,0.000625,0.000001,0.000003,0.000879,0.000000,0.000175,0.000000
7,7,1,0.717971,0.000049,0.000059,0.007658,0.022493,0.037401,0.002277,0.000355,0.717971,0.003236,0.208502
7,1,0,0.542656,0.000000,0.542656,0.020274,0.176443,0.029440,0.000386,0.003865,0.013434,0.003818,0.209684
0,0,1,0.872742,0.872742,0.000000,0.000884,0.000033,0.000277,0.001981,0.027839,0.000265,0.076582,0.019397
8,8,1,0.916263,0.000001,0.000000,0.000832,0.000001,0.000024,0.005180,0.077699,0.000000,0.916263,0.000000
7,7,1,0.978547,0.000003,0.000001,0.000232,0.002532,0.007796,0.005314,0.000007,0.978547,0.003688,0.001880
4,4,1,0.898677,0.005514,0.000087,0.045608,0.000006,0.898677,0.001426,0.011320,0.003927,0.029737,0.003698
4,4,1,0.985545,0.000013,0.000000,0.007988,0.000289,0.985545,0.000001,0.000113,0.000246,0.000136,0.005670
7,7,1,0.910854,0.000000,0.000001,0.016276,0.006580,0.000027,0.001018,0.000000,0.910854,0.009509,0.055736
9,9,1,0.910298,0.000004,0.001886,0.000185,0.005720,0.036580,0.004549,0.000004,0.005939,0.034836,0.910298
6,6,1,0.979700,0.018228,0.000000,0.000017,0.000000,0.000309,0.000000,0.979700,0.000031,0.001714,0.000000
9,9,1,0.899804,0.000008,0.000010,0.000327,0.000435,0.019464,0.001402,0.004396,0.063904,0.010250,0.899804
0,0,1,0.781277,0.781277,0.000000,0.002507,0.030755,0.000001,0.124955,0.000341,0.060019,0.000033,0.000113
9,9,1,0.661846,0.000834,0.000000,0.006585,0.000058,0.143072,0.000040,0.000522,0.136071,0.050971,0.661846
8,8,1,0.901713,0.000122,0.000388,0.014964,0.013451,0.024970,0.043302,0.000011,0.000088,0.901713,0.000990
0,0,1,0.862728,0.862728,0.000042,0.049665,0.001039,0.000044,0.049915,0.001218,0.004806,0.015011,0.015531
4,9,0,0.590437,0.000000,0.000080,0.000012,0.000350,0.356776,0.003593,0.000007,0.030580,0.018165,0.590437
6,6,1,0.732582,0.001054,0.003698,0.099065,0.006166,0.094674,0.053514,0.732582,0.000029,0.007462,0.001756
0,0,1,0.694469,0.694469,0.001536,0.054286,0.038852,0.000098,0.095879,0.000420,0.009807,0.015377,0.089277
6,6,1,0.828216,0.000000,0.000104,0.007225,0.000097,0.020767,0.002488,0.828216,0.000000,0.140551,0.000551
3,4,0,0.485097,0.000017,0.000000,0.001323,0.081049,0.485097,0.426520,0.000372,0.000123,0.005484,0.000016
5,5,1,0.650402,0.000013,0.000000,0.000003,0.036318,0.000000,0.650402,0.000000,0.089548,0.192264,0.031453
4,4,1,0.529117,0.000520,0.000001,0.000120,0.000310,0.529117,0.000052,0.000060,0.022876,0.000371,0.446573
8,8,1,0.795379,0.000551,0.000048,0.017596,0.003040,0.022264,0.100586,0.000035,0.001251,0.795379,0.059250
3,3,1,0.987295,0.001515,0.000122,0.000480,0.987295,0.000003,0.008491,0.001540,0.000001,0.000550,0.000004
3,3,1,0.960883,0.001424,0.000076,0.020013,0.960883,0.000033,0.015008,0.000001,0.000001,0.002554,0.000006
9,9,1,0.846294,0.000000,0.000005,0.000001,0.004814,0.068573,0.021438,0.000003,0.000429,0.058442,0.846294
3,3,1,0.983612,0.000252,0.000185,0.001345,0.983612,0.000000,0.007973,0.000000,0.000209,0.003754,0.002669
3,3,1,0.901456,0.000001,0.000037,0.000649,0.901456,0.000485,0.015662,0.000002,0.000638,0.045818,0.035251
3,2,0,0.432677,0.000418,0.000009,0.432677,0.043030,0.000220,0.000395,0.000012,0.030548,0.358628,0.134064
7,7,1,0.938864,0.000306,0.000000,0.000329,0.003805,0.002503,0.001308,0.000001,0.938864,0.000123,0.052761
8,8,1,0.985848,0.000007,0.000047,0.000550,0.003301,0.000000,0.003249,0.000000,0.000389,0.985848,0.006608
0,0,1,0.980284,0.980284,0.000000,0.002820,0.000622,0.000000,0.000001,0.016102,0.000001,0.000169,0.000001
8,1,0,0.508054,0.003018,0.508054,0.268956,0.095757,0.019180,0.003088,0.004277,0.000001,0.097283,0.000386
2,8,0,0.618207,0.001343,0.000001,0.365597,0.000001,0.006080,0.000000,0.000172,0.000056,0.618207,0.008542
1,1,1,0.871502,0.000000,0.871502,0.003703,0.055237,0.000601,0.003526,0.015370,0.018026,0.007661,0.024374
7,7,1,0.947374,0.000002,0.000000,0.000119,0.044137,0.000030,0.000416,0.000000,0.947374,0.000013,0.007909
0,0,1,0.943450,0.943450,0.000003,0.019787,0.002288,0.000020,0.025144,0.000785,0.000000,0.008311,0.000210
6,6,1,0.995152,0.000000,0.000000,0.000380,0.000606,0.000158,0.000158,0.995152,0.000000,0.003382,0.000164
5,5,1,0.841690,0.001257,0.000000,0.000000,0.042066,0.019675,0.841690,0.000054,0.000099,0.024413,0.070747
4,4,1,0.881169,0.000112,0.000962,0.006645,0.021730,0.881169,0.022737,0.003422,0.007124,0.031589,0.024511
3,3,1,0.735649,0.002217,0.000001,0.002753,0.735649,0.000003,0.258040,0.000000,0.000000,0.001337,0.000000
8,3,0,0.844249,0.030215,0.037041,0.034356,0.844249,0.000000,0.003788,0.007157,0.000008,0.036782,0.006404
0,0,1,0.872281,0.872281,0.000000,0.004993,0.000038,0.000007,0.107165,0.000058,0.000000,0.014309,0.001148
9,9,1,0.804866,0.000000,0.000000,0.000000,0.005088,0.000114,0.001961,0.000004,0.084093,0.103873,0.804866
6,6,1,0.948446,0.000099,0.000001,0.005345,0.001086,0.000624,0.008292,0.948446,0.000000,0.036036,0.000072
3,3,1,0.722194,0.002251,0.000017,0.000685,0.722194,0.051982,0.214639,0.002288,0.000004,0.005356,0.000584
8,8,1,0.785329,0.001165,0.000000,0.007983,0.000204,0.010282,0.000815,0.000178,0.000162,0.785329,0.193882
0,0,1,0.795851,0.795851,0.000000,0.000106,0.000000,0.001812,0.000000,0.076145,0.122889,0.000062,0.003135
9,9,1,0.788646,0.000000,0.000086,0.000007,0.003200,0.024588,0.013332,0.000006,0.004916,0.165219,0.788646
9,9,1,0.952357,0.000002,0.000000,0.002176,0.004725,0.025914,0.001853,0.000125,0.003785,0.009062,0.952357
6,6,1,0.984925,0.000001,0.000014,0.012231,0.000006,0.000923,0.001400,0.984925,0.000022,0.000457,0.000021
8,8,1,0.950134,0.000282,0.001730,0.028304,0.001015,0.000051,0.000010,0.000321,0.003494,0.950134,0.014659
6,6,1,0.990487,0.000044,0.000000,0.004018,0.000001,0.000010,0.000000,0.990487,0.000001,0.005438,0.000001
8,8,1,0.658001,0.000118,0.000036,0.002148,0.007505,0.163347,0.094636,0.001356,0.000120,0.658001,0.072731
5,5,1,0.926086,0.000456,0.000000,0.000512,0.024011,0.000164,0.926086,0.000000,0.001027,0.014925,0.032820
7,7,1,0.600319,0.000043,0.001959,0.015715,0.024659,0.012907,0.002069,0.000003,0.600319,0.019275,0.323051
8,8,1,0.485292,0.016836,0.000250,0.015922,0.453621,0.001129,0.026647,0.000185,0.000000,0.485292,0.000118
6,6,1,0.958442,0.000000,0.000000,0.011191,0.000113,0.004596,0.000005,0.958442,0.000016,0.022164,0.003472
0,0,1,0.837437,0.837437,0.000000,0.048528,0.003780,0.000002,0.105592,0.000047,0.000002,0.004599,0.000013
2,2,1,0.955808,0.000666,0.000156,0.955808,0.006218,0.000210,0.000388,0.000049,0.000150,0.036119,0.000237
4,4,1,0.551609,0.001176,0.000000,0.035337,0.000044,0.551609,0.000000,0.151511,0.000000,0.149241,0.111082
0,0,1,0.721197,0.721197,0.000000,0.000044,0.000001,0.000015,0.000001,0.256133,0.000001,0.022602,0.000006
2,2,1,0.989865,0.000000,0.000000,0.989865,0.000071,0.001125,0.000001,0.008832,0.000000,0.000104,0.000001
2,8,0,0.518299,0.006590,0.001172,0.405617,0.048774,0.000095,0.009212,0.000005,0.008159,0.518299,0.002077
3,3,1,0.700201,0.000019,0.111782,0.006636,0.700201,0.000201,0.025287,0.000061,0.000665,0.042498,0.112648
1,1,1,0.790130,0.000868,0.790130,0.119978,0.020038,0.000016,0.000818,0.007929,0.000000,0.060141,0.000082
9,9,1,0.848880,0.000001,0.000001,0.000009,0.065458,0.009675,0.051705,0.000017,0.023813,0.000440,0.848880
7,7,1,0.953028,0.000006,0.000000,0.011991,0.004138,0.028565,0.000000,0.000896,0.953028,0.000246,0.001130
5,5,1,0.746332,0.000462,0.000000,0.000237,0.244116,0.003377,0.746332,0.000051,0.000333,0.003819,0.001273
1,8,0,0.450307,0.000000,0.305438,0.014079,0.068094,0.003271,0.008974,0.149589,0.000114,0.450307,0.000134
0,0,1,0.951210,0.951210,0.000000,0.014164,0.004732,0.000529,0.026702,0.001084,0.000044,0.001349,0.000186
8,8,1,0.871980,0.000215,0.000489,0.021779,0.001959,0.001459,0.062333,0.001172,0.002993,0.871980,0.035621
4,4,1,0.927965,0.000802,0.000001,0.009864,0.000002,0.927965,0.000033,0.002491,0.000827,0.025984,0.032030
6,6,1,0.959977,0.000004,0.000000,0.037568,0.000086,0.000364,0.000842,0.959977,0.000000,0.001147,0.000011
2,2,1,0.335615,0.004589,0.294413,0.335615,0.073241,0.000012,0.011100,0.001036,0.000013,0.279893,0.000088
6,6,1,0.998649,0.000438,0.000000,0.000307,0.000000,0.000599,0.000000,0.998649,0.000000,0.000004,0.000002
7,7,1,0.970684,0.000005,0.000000,0.000520,0.014229,0.000005,0.000002,0.000000,0.970684,0.000457,0.014098
9,4,0,0.612291,0.006133,0.000096,0.025564,0.000050,0.612291,0.000009,0.000936,0.151787,0.088141,0.114992
3,9,0,0.917919,0.000000,0.000001,0.000132,0.071913,0.000025,0.008610,0.000058,0.001140,0.000203,0.917919
2,6,0,0.548128,0.001810,0.000001,0.004798,0.441285,0.003316,0.000656,0.548128,0.000000,0.000006,0.000000
9,9,1,0.905046,0.000023,0.000001,0.006453,0.001832,0.024645,0.051208,0.001713,0.007002,0.002078,0.905046
8,8,1,0.987910,0.000072,0.000008,0.002783,0.008643,0.000431,0.000011,0.000001,0.000140,0.987910,0.000001
2,2,1,0.972261,0.000166,0.000000,0.972261,0.007968,0.000000,0.000001,0.011961,0.000000,0.007635,0.000008
2,2,1,0.965584,0.000129,0.001188,0.965584,0.002784,0.000525,0.000420,0.016479,0.000000,0.012890,0.000000
9,9,1,0.968269,0.000024,0.000000,0.000027,0.001855,0.001129,0.000056,0.000012,0.027592,0.001036,0.968269
2,2,1,0.695984,0.000063,0.183815,0.695984,0.013977,0.000001,0.002427,0.098855,0.000000,0.004877,0.000002
7,7,1,0.990297,0.001861,0.000000,0.001341,0.006296,0.000029,0.000002,0.000000,0.990297,0.000093,0.000081
3,3,1,0.818517,0.001958,0.003559,0.007802,0.818517,0.000163,0.029625,0.138001,0.000048,0.000324,0.000003
5,5,1,0.518124,0.000171,0.000000,0.000001,0.000011,0.000012,0.518124,0.000000,0.480710,0.000954,0.000016
9,9,1,0.864228,0.000001,0.002244,0.000049,0.000117,0.047605,0.000104,0.000021,0.066982,0.018649,0.864228
1,1,1,0.861869,0.000000,0.861869,0.003643,0.096833,0.000197,0.003806,0.011496,0.000837,0.008841,0.012478
8,8,1,0.882223,0.017810,0.000001,0.005394,0.012698,0.004311,0.067608,0.008096,0.000000,0.882223,0.001859
0,0,1,0.868725,0.868725,0.000000,0.000209,0.000001,0.001639,0.000061,0.065600,0.063757,0.000009,0.000000
2,2,1,0.912283,0.000003,0.000533,0.912283,0.086787,0.000006,0.000014,0.000066,0.000000,0.000307,0.000000
0,0,1,0.969446,0.969446,0.000000,0.018757,0.001667,0.000297,0.003553,0.001434,0.001070,0.003721,0.000054
5,5,1,0.611472,0.000073,0.000002,0.000071,0.021847,0.000272,0.611472,0.232794,0.000003,0.117174,0.016295
2,2,1,0.977967,0.003706,0.001532,0.977967,0.000259,0.000000,0.000797,0.015211,0.000000,0.000522,0.000006
1,1,1,0.826249,0.000000,0.826249,0.005214,0.084103,0.000378,0.001676,0.004356,0.011466,0.002756,0.063801
3,3,1,0.992625,0.000042,0.000000,0.000004,0.992625,0.000352,0.006133,0.000000,0.000002,0.000824,0.000018
7,7,1,0.875688,0.000003,0.000001,0.010456,0.022169,0.000198,0.002445,0.000002,0.875688,0.000109,0.088928
6,6,1,0.922300,0.010122,0.000000,0.006046,0.000085,0.000693,0.054442,0.922300,0.000002,0.005654,0.000656
7,7,1,0.969759,0.000000,0.000000,0.000004,0.000480,0.000004,0.000755,0.000000,0.969759,0.002004,0.026994
1,1,1,0.898975,0.000000,0.898975,0.001880,0.018502,0.000019,0.003668,0.001516,0.014410,0.023377,0.037653
2,2,1,0.979151,0.000000,0.014988,0.979151,0.000409,0.000000,0.000015,0.005426,0.000005,0.000005,0.000001
5,5,1,0.822932,0.003193,0.000000,0.000004,0.003113,0.000002,0.822932,0.000000,0.000054,0.170602,0.000100
8,8,1,0.947860,0.000003,0.000001,0.009928,0.042174,0.000000,0.000012,0.000000,0.000000,0.947860,0.000023
0,0,1,0.984759,0.984759,0.000000,0.000291,0.000135,0.000000,0.000536,0.000000,0.000001,0.014274,0.000004
3,3,1,0.901887,0.000638,0.000006,0.000048,0.901887,0.001002,0.076948,0.000003,0.000001,0.007753,0.011714
7,7,1,0.484723,0.076119,0.000000,0.000000,0.022866,0.294212,0.018157,0.000005,0.484723,0.000004,0.103914
2,1,0,0.527747,0.000000,0.527747,0.004334,0.005714,0.000661,0.009433,0.000016,0.036837,0.395170,0.020087
4,4,1,0.910966,0.004528,0.000251,0.037466,0.000087,0.910966,0.002387,0.004766,0.000109,0.004556,0.034884
0,0,1,0.849452,0.849452,0.000000,0.009857,0.014129,0.000105,0.011212,0.073186,0.000448,0.022083,0.019528
9,9,1,0.976695,0.000022,0.000065,0.000074,0.002010,0.007751,0.002297,0.000123,0.005148,0.005815,0.976695
1,1,1,0.907333,0.000001,0.907333,0.003628,0.029478,0.000037,0.005745,0.002065,0.001746,0.011648,0.038318
8,8,1,0.975587,0.002051,0.000001,0.011023,0.000006,0.000004,0.011326,0.000001,0.000000,0.975587,0.000000
6,6,1,0.924207,0.000026,0.000000,0.067589,0.000000,0.000000,0.000000,0.924207,0.000000,0.008178,0.000000
7,7,1,0.698074,0.000041,0.000034,0.000124,0.000272,0.000538,0.004796,0.000009,0.698074,0.001417,0.294696
7,7,1,0.791234,0.000086,0.044874,0.007710,0.019132,0.002229,0.073674,0.005472,0.791234,0.006432,0.049157
4,4,1,0.834308,0.000001,0.000231,0.005390,0.010289,0.834308,0.000392,0.005335,0.024206,0.005254,0.114593
3,3,1,0.907647,0.000009,0.001649,0.022995,0.907647,0.000032,0.008860,0.000155,0.000151,0.016134,0.042368
4,4,1,0.893430,0.000049,0.010109,0.000245,0.000054,0.893430,0.020453,0.000546,0.000621,0.074168,0.000324
9,9,1,0.958610,0.000028,0.000000,0.008125,0.000000,0.003711,0.000000,0.000183,0.003849,0.025493,0.958610
1,1,1,0.896740,0.000001,0.896740,0.023169,0.018677,0.000068,0.002350,0.004662,0.002919,0.040249,0.011166
9,9,1,0.737630,0.000513,0.000000,0.000000,0.000000,0.254024,0.000004,0.000030,0.005446,0.002353,0.737630
5,5,1,0.523668,0.000129,0.000000,0.004153,0.459185,0.000120,0.523668,0.009955,0.000000,0.002771,0.000019
1,1,1,0.911992,0.000000,0.911992,0.006738,0.023098,0.000055,0.008204,0.002759,0.006290,0.007500,0.033363
7,7,1,0.990176,0.000041,0.000000,0.000244,0.009208,0.000004,0.000000,0.000000,0.990176,0.000275,0.000052
3,3,1,0.979400,0.000378,0.000000,0.019630,0.979400,0.000000,0.000160,0.000117,0.000008,0.000307,0.000000
9,9,1,0.836840,0.000000,0.000000,0.003126,0.000002,0.108705,0.000026,0.000310,0.048546,0.002445,0.836840
7,7,1,0.893777,0.000002,0.000032,0.013873,0.068803,0.000511,0.000863,0.000001,0.893777,0.001195,0.020942
6,6,1,0.951880,0.000000,0.000000,0.044254,0.000002,0.003750,0.000003,0.951880,0.000003,0.000088,0.000020
9,9,1,0.984875,0.000000,0.000000,0.000047,0.001418,0.002506,0.001016,0.000031,0.009913,0.000193,0.984875
1,1,1,0.903442,0.000000,0.903442,0.011111,0.048812,0.000907,0.002877,0.011971,0.009325,0.000442,0.011113
