True_Class,Assigned_Class,Correct,Predicted_Score,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9
8,8,1,0.916285,0.000497,0.002991,0.007639,0.039502,0.000000,0.024731,0.000057,0.000508,0.916285,0.007789
4,4,1,0.570679,0.000414,0.001337,0.000278,0.196859,0.570679,0.001194,0.001065,0.000031,0.003543,0.224599
7,7,1,0.905369,0.000000,0.000000,0.000000,0.001086,0.001446,0.058635,0.000001,0.905369,0.000463,0.033001
7,7,1,0.992325,0.000067,0.000000,0.001528,0.005030,0.000022,0.000030,0.000000,0.992325,0.000105,0.000894
8,8,1,0.871385,0.000000,0.000000,0.001310,0.000436,0.000315,0.000334,0.000000,0.123381,0.871385,0.002838
5,5,1,0.888389,0.003065,0.000922,0.006274,0.008794,0.005181,0.888389,0.000507,0.000000,0.086844,0.000022
8,8,1,0.872809,0.000096,0.000042,0.005305,0.116751,0.000021,0.004795,0.000144,0.000000,0.872809,0.000036
4,6,0,0.513249,0.000048,0.000209,0.006342,0.000040,0.160832,0.002383,0.513249,0.032166,0.013752,0.270979
9,9,1,0.962936,0.000004,0.000008,0.000006,0.004510,0.003695,0.002859,0.000008,0.019605,0.006368,0.962936
8,8,1,0.473247,0.000007,0.105193,0.058052,0.321216,0.000226,0.002319,0.000067,0.038820,0.473247,0.000853
1,1,1,0.889672,0.000000,0.889672,0.027890,0.025066,0.000062,0.000166,0.004043,0.002496,0.039496,0.011111
3,3,1,0.761954,0.000040,0.011251,0.078182,0.761954,0.000324,0.038725,0.008919,0.000014,0.084616,0.015975
8,8,1,0.969194,0.000560,0.000036,0.002133,0.000010,0.000000,0.000000,0.000000,0.000002,0.969194,0.028063
0,0,1,0.993371,0.993371,0.000000,0.000338,0.000116,0.000004,0.002673,0.000016,0.000020,0.003331,0.000132
3,3,1,0.903260,0.000009,0.000028,0.008479,0.903260,0.000005,0.001457,0.000000,0.000009,0.086727,0.000026
1,1,1,0.803697,0.000007,0.803697,0.014185,0.032405,0.005106,0.071511,0.002657,0.002048,0.002337,0.066046
7,7,1,0.975491,0.000000,0.000097,0.001628,0.015366,0.000058,0.000292,0.000000,0.975491,0.000292,0.006775
9,7,0,0.620676,0.000000,0.225665,0.000160,0.034924,0.010316,0.017223,0.000000,0.620676,0.084260,0.006776
5,5,1,0.611077,0.003812,0.000000,0.000007,0.343291,0.000019,0.611077,0.000000,0.000000,0.040669,0.001125
5,6,0,0.493256,0.000261,0.000000,0.000273,0.007543,0.006282,0.491462,0.493256,0.000000,0.000922,0.000001
1,1,1,0.789073,0.000016,0.789073,0.058281,0.018475,0.000016,0.018203,0.002863,0.002780,0.031791,0.078502
6,6,1,0.984096,0.000027,0.000003,0.013123,0.000802,0.001802,0.000055,0.984096,0.000000,0.000091,0.000000
5,5,1,0.934978,0.007802,0.000002,0.000034,0.005186,0.003188,0.934978,0.000007,0.000000,0.048774,0.000027
7,7,1,0.993555,0.000639,0.000000,0.000003,0.005677,0.000000,0.000000,0.000000,0.993555,0.000079,0.000047
4,4,1,0.962433,0.000117,0.000000,0.002389,0.000001,0.962433,0.000000,0.030585,0.003671,0.000679,0.000126
9,9,1,0.776219,0.000007,0.000022,0.000005,0.000712,0.050668,0.022045,0.000146,0.149849,0.000326,0.776219
3,3,1,0.912234,0.000119,0.000037,0.000027,0.912234,0.000065,0.060008,0.000000,0.000697,0.026028,0.000784
5,5,1,0.758043,0.000046,0.000001,0.000365,0.000005,0.000205,0.758043,0.000000,0.000004,0.241139,0.000192
4,4,1,0.834531,0.000005,0.004370,0.000127,0.000424,0.834531,0.011104,0.030668,0.000582,0.045477,0.072712
7,7,1,0.890530,0.000003,0.000003,0.002791,0.024214,0.000057,0.000271,0.000000,0.890530,0.006535,0.075595
1,1,1,0.915502,0.000001,0.915502,0.005312,0.017977,0.000087,0.011584,0.002461,0.005093,0.007719,0.034264
2,2,1,0.909765,0.000017,0.000036,0.909765,0.005420,0.000000,0.000151,0.084321,0.000000,0.000290,0.000000
0,0,1,0.839029,0.839029,0.000000,0.000032,0.000000,0.000012,0.000000,0.159478,0.001427,0.000009,0.000013
8,8,1,0.555463,0.000018,0.342778,0.000989,0.060496,0.000062,0.036004,0.000047,0.000087,0.555463,0.004056
1,1,1,0.884177,0.000000,0.884177,0.003262,0.030318,0.000266,0.021854,0.006425,0.024245,0.015446,0.014006
6,6,1,0.988299,0.000039,0.000000,0.011591,0.000068,0.000001,0.000001,0.988299,0.000000,0.000001,0.000000
0,0,1,0.927872,0.927872,0.000001,0.011016,0.001114,0.001151,0.044292,0.000511,0.000014,0.013788,0.000241
7,7,1,0.977592,0.000037,0.000000,0.003788,0.015340,0.000108,0.000064,0.000000,0.977592,0.000741,0.002329
3,3,1,0.668304,0.000003,0.000000,0.000002,0.668304,0.000003,0.007625,0.000000,0.123690,0.002487,0.197887
4,4,1,0.532689,0.000161,0.000003,0.000017,0.000265,0.532689,0.000247,0.003476,0.000200,0.003828,0.459113
7,7,1,0.915746,0.000038,0.000000,0.000001,0.000294,0.000039,0.001305,0.000000,0.915746,0.001182,0.081396
3,8,0,0.816819,0.000000,0.000000,0.000431,0.016347,0.000010,0.000792,0.000000,0.000207,0.816819,0.165393
9,9,1,0.844861,0.010227,0.000000,0.000338,0.000018,0.105043,0.000388,0.000109,0.031396,0.007621,0.844861
6,6,1,0.984491,0.000000,0.000000,0.005900,0.000067,0.002079,0.000016,0.984491,0.000000,0.007121,0.000326
0,0,1,0.923501,0.923501,0.000001,0.016109,0.001388,0.000370,0.046685,0.000299,0.000098,0.005642,0.005908
8,8,1,0.805577,0.000683,0.000000,0.005637,0.005407,0.000000,0.182474,0.000003,0.000000,0.805577,0.000219
6,6,1,0.925556,0.000582,0.000034,0.059920,0.000045,0.001032,0.007465,0.925556,0.000000,0.005359,0.000006
4,4,1,0.741737,0.000150,0.001494,0.000736,0.045998,0.741737,0.000056,0.001027,0.000010,0.004760,0.204031
8,8,1,0.960637,0.000023,0.000007,0.005270,0.008451,0.003721,0.021320,0.000246,0.000010,0.960637,0.000314
7,7,1,0.915726,0.000004,0.000001,0.002014,0.079933,0.000885,0.000495,0.000000,0.915726,0.000386,0.000558
7,7,1,0.854542,0.000000,0.000001,0.000000,0.002069,0.046770,0.086849,0.000015,0.854542,0.000698,0.009056
9,9,1,0.946283,0.003469,0.000000,0.000276,0.000706,0.019017,0.000014,0.000028,0.001376,0.028831,0.946283
3,3,1,0.772018,0.001041,0.039971,0.035756,0.772018,0.000809,0.037921,0.000033,0.000738,0.049823,0.061891
8,8,1,0.892136,0.000009,0.000002,0.008594,0.000109,0.000219,0.010215,0.000017,0.001960,0.892136,0.086740
6,6,1,0.488495,0.008286,0.000386,0.098666,0.000152,0.000451,0.316380,0.488495,0.000002,0.076414,0.010769
9,9,1,0.879329,0.000068,0.000000,0.008915,0.000123,0.050835,0.000029,0.000469,0.036099,0.024132,0.879329
7,7,1,0.970983,0.000437,0.000000,0.002481,0.023960,0.000101,0.000118,0.000000,0.970983,0.000294,0.001627
2,2,1,0.902769,0.000000,0.060089,0.902769,0.002588,0.000000,0.000000,0.025165,0.000000,0.009368,0.000021
3,3,1,0.787764,0.000061,0.002393,0.000893,0.787764,0.000235,0.076264,0.000006,0.126653,0.001922,0.003808
4,4,1,0.960870,0.000747,0.000235,0.000165,0.000108,0.960870,0.005488,0.000292,0.001163,0.009697,0.021235
0,0,1,0.975108,0.975108,0.000000,0.007831,0.000000,0.000000,0.000000,0.004963,0.000000,0.012097,0.000000
2,2,1,0.879212,0.000000,0.004665,0.879212,0.054334,0.000191,0.000056,0.059873,0.000003,0.001665,0.000000
1,1,1,0.899735,0.000000,0.899735,0.019895,0.006979,0.000176,0.016169,0.020461,0.013141,0.014577,0.008868
8,0,0,0.572580,0.572580,0.000043,0.003021,0.397289,0.000032,0.024720,0.001363,0.000001,0.000932,0.000020
3,5,0,0.664187,0.000002,0.000000,0.000023,0.084123,0.000000,0.664187,0.000001,0.024881,0.183147,0.043636
5,5,1,0.736261,0.000005,0.000000,0.000000,0.000000,0.000261,0.736261,0.000000,0.000151,0.263323,0.000000
5,5,1,0.767260,0.000003,0.000000,0.000009,0.000033,0.000105,0.767260,0.000000,0.224063,0.007880,0.000647
7,7,1,0.956341,0.000021,0.000000,0.001490,0.037222,0.000002,0.000059,0.000000,0.956341,0.000291,0.004574
2,1,0,0.507708,0.000004,0.507708,0.233628,0.125063,0.000000,0.000008,0.027153,0.000000,0.106285,0.000152
4,4,1,0.673515,0.000542,0.000001,0.004888,0.000000,0.673515,0.000224,0.002805,0.005422,0.077806,0.234798
6,6,1,0.453392,0.208303,0.000050,0.016449,0.078154,0.213150,0.000874,0.453392,0.023408,0.006030,0.000189
7,7,1,0.959839,0.000016,0.000010,0.000095,0.010293,0.000341,0.004765,0.000000,0.959839,0.000427,0.024214
2,2,1,0.927780,0.000239,0.000003,0.927780,0.000036,0.000057,0.052380,0.018736,0.000088,0.000041,0.000640
8,8,1,0.923143,0.001822,0.000007,0.002003,0.011117,0.003222,0.053180,0.000540,0.000005,0.923143,0.004962
3,3,1,0.902241,0.000030,0.000002,0.014331,0.902241,0.000049,0.010147,0.000001,0.000004,0.069435,0.003760
0,0,1,0.786463,0.786463,0.000000,0.000532,0.002050,0.010768,0.169222,0.000145,0.000350,0.020423,0.010047
8,8,1,0.677574,0.000000,0.000025,0.000099,0.085794,0.000264,0.141927,0.000000,0.088842,0.677574,0.005474
7,7,1,0.992034,0.000142,0.000000,0.000010,0.001066,0.000034,0.005855,0.000000,0.992034,0.000025,0.000834
8,8,1,0.858060,0.005706,0.000017,0.009394,0.021725,0.011664,0.090715,0.000209,0.000003,0.858060,0.002506
9,4,0,0.536507,0.000022,0.000049,0.026247,0.000036,0.536507,0.000647,0.253581,0.000716,0.091038,0.091157
0,0,1,0.837883,0.837883,0.000000,0.011153,0.000711,0.001374,0.118359,0.000934,0.000001,0.028430,0.001155
8,8,1,0.766824,0.000462,0.000131,0.003730,0.000609,0.162131,0.051346,0.000658,0.001115,0.766824,0.012994
4,4,1,0.711842,0.000171,0.000094,0.014356,0.114541,0.711842,0.000004,0.000449,0.003949,0.001144,0.153450
4,9,0,0.616826,0.000000,0.000010,0.000007,0.002170,0.349196,0.019353,0.001370,0.004748,0.006319,0.616826
5,5,1,0.526669,0.000080,0.000004,0.003411,0.044052,0.199880,0.526669,0.066561,0.000005,0.159164,0.000175
8,3,0,0.495826,0.002020,0.000000,0.000372,0.495826,0.000001,0.002293,0.000000,0.003930,0.495441,0.000117
5,5,1,0.862189,0.001752,0.000004,0.000503,0.000309,0.002034,0.862189,0.124053,0.005777,0.002065,0.001314
6,6,1,0.988485,0.001674,0.000000,0.000030,0.000289,0.000070,0.000002,0.988485,0.000000,0.009438,0.000012
6,6,1,0.952597,0.000004,0.000062,0.021477,0.005532,0.000416,0.000377,0.952597,0.000002,0.018710,0.000822
3,3,1,0.546042,0.000066,0.000000,0.453616,0.546042,0.000260,0.000000,0.000000,0.000000,0.000015,0.000000
0,0,1,0.779754,0.779754,0.000000,0.006353,0.000026,0.000009,0.000000,0.073400,0.139710,0.000366,0.000382
9,9,1,0.872822,0.000002,0.000000,0.000016,0.008324,0.025073,0.011379,0.000002,0.005512,0.076872,0.872822
3,3,1,0.699698,0.000426,0.000262,0.000365,0.699698,0.000056,0.270689,0.000219,0.003112,0.003957,0.021217
7,2,0,0.349306,0.000038,0.296719,0.349306,0.058690,0.000059,0.000027,0.000001,0.059007,0.102281,0.133872
6,6,1,0.577211,0.001350,0.000205,0.000017,0.000058,0.032575,0.386325,0.577211,0.000000,0.002258,0.000002
8,8,1,0.788939,0.000001,0.000000,0.203863,0.006105,0.000000,0.000003,0.000031,0.000029,0.788939,0.001027
9,9,1,0.946230,0.000000,0.002918,0.000019,0.001313,0.041901,0.002293,0.000171,0.003668,0.001487,0.946230
3,3,1,0.863263,0.000006,0.006646,0.001515,0.863263,0.000030,0.013458,0.008231,0.000094,0.104371,0.002384
4,4,1,0.696867,0.000001,0.000001,0.000001,0.143440,0.696867,0.064676,0.000095,0.000005,0.006476,0.088440
9,9,1,0.941331,0.000003,0.000021,0.000046,0.003771,0.018064,0.005981,0.000060,0.006433,0.024289,0.941331
5,5,1,0.957791,0.008640,0.000231,0.000030,0.008946,0.000577,0.957791,0.001497,0.000071,0.022195,0.000021
8,8,1,0.898983,0.000104,0.000772,0.002772,0.019462,0.000090,0.077257,0.000001,0.000025,0.898983,0.000534
9,9,1,0.668867,0.000000,0.000001,0.002754,0.002225,0.298308,0.000963,0.000194,0.023317,0.003371,0.668867
1,1,1,0.839388,0.000001,0.839388,0.002019,0.016483,0.001569,0.053671,0.034890,0.004406,0.046932,0.000643
2,2,1,0.705084,0.003863,0.001169,0.705084,0.067614,0.000001,0.006370,0.000028,0.000000,0.215872,0.000000
8,8,1,0.896569,0.000176,0.027905,0.015867,0.010842,0.000530,0.044164,0.003508,0.000020,0.896569,0.000419
8,8,1,0.951244,0.000166,0.000123,0.009511,0.013909,0.000547,0.009558,0.000006,0.000113,0.951244,0.014823
6,6,1,0.790403,0.005535,0.000005,0.016254,0.000064,0.003656,0.000070,0.790403,0.000003,0.183041,0.000968
8,6,0,0.798305,0.000047,0.000408,0.005288,0.130881,0.004978,0.027358,0.798305,0.000000,0.032733,0.000001
1,1,1,0.850376,0.000002,0.850376,0.012645,0.014797,0.000027,0.008339,0.005208,0.002030,0.098340,0.008236
3,3,1,0.935859,0.001276,0.000000,0.000001,0.935859,0.000000,0.013917,0.000000,0.048743,0.000204,0.000000
7,7,1,0.844413,0.000023,0.000009,0.001717,0.000086,0.000582,0.000001,0.000003,0.844413,0.146415,0.006752
9,9,1,0.782963,0.000018,0.000001,0.000050,0.079098,0.077955,0.018075,0.000065,0.035070,0.006706,0.782963
0,0,1,0.884840,0.884840,0.000001,0.014081,0.018735,0.000053,0.028084,0.000022,0.001756,0.019198,0.033229
1,1,1,0.804796,0.000001,0.804796,0.009708,0.049472,0.002270,0.002097,0.001037,0.114358,0.004381,0.011881
1,1,1,0.824831,0.000001,0.824831,0.018465,0.028913,0.000611,0.001456,0.002319,0.080847,0.003563,0.038994
4,4,1,0.426362,0.000022,0.000000,0.000006,0.000000,0.426362,0.000002,0.000025,0.012402,0.174569,0.386611
7,3,0,0.585232,0.000000,0.000302,0.001521,0.585232,0.000125,0.000007,0.000001,0.400732,0.007305,0.004774
0,0,1,0.985545,0.985545,0.000000,0.000005,0.000000,0.000002,0.000171,0.000000,0.000000,0.014277,0.000000
8,8,1,0.705623,0.000019,0.021514,0.004409,0.000958,0.059331,0.046225,0.000808,0.017812,0.705623,0.143301
1,1,1,0.847869,0.000009,0.847869,0.039327,0.014736,0.000546,0.025192,0.007882,0.025516,0.001766,0.037158
7,7,1,0.990887,0.000001,0.000000,0.000192,0.003068,0.000060,0.000000,0.000000,0.990887,0.005733,0.000059
4,4,1,0.744980,0.000002,0.000002,0.000047,0.067972,0.744980,0.017873,0.000642,0.000870,0.042415,0.125196
5,5,1,0.963251,0.000284,0.000001,0.000168,0.007316,0.000011,0.963251,0.004669,0.000000,0.024294,0.000007
7,7,1,0.755256,0.000134,0.000506,0.093409,0.053767,0.000338,0.000010,0.000001,0.755256,0.000785,0.095794
1,1,1,0.781441,0.000000,0.781441,0.003782,0.041315,0.000014,0.000400,0.003189,0.000919,0.105812,0.063128
2,2,1,0.991776,0.000027,0.000059,0.991776,0.003791,0.000004,0.000586,0.000762,0.000000,0.002996,0.000000
1,1,1,0.853065,0.000008,0.853065,0.010914,0.018461,0.010866,0.022970,0.017799,0.038482,0.001105,0.026329
1,1,1,0.853833,0.000039,0.853833,0.025013,0.031860,0.000381,0.009910,0.000885,0.034155,0.017831,0.026093
3,3,1,0.855665,0.000000,0.000049,0.003951,0.855665,0.000032,0.000707,0.000000,0.016101,0.094415,0.029081
9,5,0,0.453427,0.322484,0.000000,0.176533,0.000000,0.000919,0.453427,0.016226,0.003797,0.000040,0.026574
6,6,1,0.790218,0.000076,0.000000,0.002743,0.000000,0.004341,0.000000,0.790218,0.000000,0.190521,0.012102
2,4,0,0.520118,0.008106,0.000007,0.447601,0.000009,0.520118,0.000088,0.017114,0.006865,0.000052,0.000039
1,1,1,0.813084,0.000000,0.813084,0.005314,0.016583,0.000249,0.043531,0.032090,0.000113,0.039782,0.049255
2,2,1,0.630360,0.075287,0.000001,0.630360,0.264537,0.003577,0.001035,0.001725,0.000000,0.023472,0.000005
8,4,0,0.589547,0.000000,0.012873,0.033793,0.002988,0.589547,0.035011,0.235134,0.000149,0.076156,0.014348
0,8,0,0.641408,0.169600,0.000000,0.000002,0.000001,0.000137,0.057111,0.000530,0.000000,0.641408,0.131210
7,7,1,0.996801,0.000198,0.000000,0.000124,0.000000,0.000001,0.000004,0.000000,0.996801,0.001883,0.000990
6,6,1,0.647927,0.000770,0.000000,0.029533,0.000006,0.000089,0.000202,0.647927,0.000002,0.321108,0.000363
6,6,1,0.936627,0.057639,0.000000,0.000346,0.000201,0.001943,0.000419,0.936627,0.000052,0.002311,0.000463
9,9,1,0.723053,0.000004,0.000001,0.000014,0.004287,0.150335,0.025130,0.000003,0.000566,0.096607,0.723053
3,3,1,0.827428,0.000192,0.000893,0.005275,0.827428,0.000257,0.017600,0.000000,0.000005,0.140065,0.008285
7,1,0,0.409946,0.000031,0.409946,0.077010,0.255216,0.000010,0.000479,0.000006,0.014694,0.220822,0.021786
0,0,1,0.720756,0.720756,0.000000,0.041951,0.000176,0.000006,0.015398,0.000139,0.000798,0.219003,0.001772
5,5,1,0.587467,0.026578,0.000000,0.000097,0.005198,0.031529,0.587467,0.342324,0.000826,0.005935,0.000046
2,2,1,0.705936,0.000055,0.000001,0.705936,0.290321,0.000000,0.003132,0.000014,0.000000,0.000540,0.000000
8,3,0,0.609179,0.000063,0.000019,0.023093,0.609179,0.000020,0.012448,0.340122,0.000000,0.015057,0.000000
0,0,1,0.980032,0.980032,0.000000,0.014090,0.000320,0.000000,0.000262,0.001812,0.000000,0.003483,0.000000
5,5,1,0.960454,0.028098,0.000016,0.000016,0.001988,0.001596,0.960454,0.000009,0.000000,0.005327,0.002495
4,4,1,0.464120,0.000110,0.001094,0.029472,0.010614,0.464120,0.247032,0.005048,0.013307,0.005384,0.223818
3,3,1,0.964267,0.000274,0.000001,0.000205,0.964267,0.000000,0.033793,0.000000,0.000002,0.001425,0.000034
8,8,1,0.972240,0.000061,0.000000,0.009028,0.000836,0.000059,0.008646,0.000426,0.000000,0.972240,0.008702
4,4,1,0.582365,0.109947,0.000012,0.050942,0.000701,0.582365,0.000030,0.000847,0.000149,0.000190,0.254816
6,6,1,0.948999,0.000146,0.000142,0.003401,0.004704,0.003631,0.006521,0.948999,0.000000,0.024813,0.007644
6,6,1,0.842879,0.000069,0.000834,0.019372,0.013402,0.000018,0.001050,0.842879,0.000000,0.121215,0.001161
2,2,1,0.965814,0.002474,0.000007,0.965814,0.000697,0.009406,0.010133,0.007199,0.000000,0.004263,0.000007
7,7,1,0.868250,0.000098,0.086054,0.013359,0.017309,0.000976,0.008397,0.000000,0.868250,0.004851,0.000705
9,9,1,0.922855,0.000003,0.000007,0.000136,0.001098,0.028140,0.012333,0.000204,0.027853,0.007370,0.922855
5,5,1,0.718331,0.000219,0.000130,0.000003,0.091984,0.000068,0.718331,0.000001,0.001885,0.106586,0.080795
1,1,1,0.841723,0.000000,0.841723,0.007823,0.027363,0.000587,0.011316,0.011432,0.000465,0.094865,0.004427
3,3,1,0.963240,0.000056,0.000011,0.015490,0.963240,0.000000,0.010030,0.000000,0.000156,0.011017,0.000001
2,2,1,0.918106,0.002049,0.000069,0.918106,0.033738,0.000102,0.000641,0.000018,0.000029,0.045248,0.000000
4,4,1,0.967942,0.010093,0.000000,0.000880,0.000176,0.967942,0.003741,0.001955,0.000014,0.005145,0.010054
3,3,1,0.870656,0.000017,0.000741,0.000077,0.870656,0.001553,0.068722,0.000034,0.055574,0.000115,0.002512
6,6,1,0.962633,0.000009,0.000000,0.022035,0.000015,0.006723,0.003264,0.962633,0.000000,0.005223,0.000097
1,1,1,0.858554,0.000002,0.858554,0.010283,0.068049,0.006935,0.024126,0.010822,0.001161,0.017314,0.002755
9,9,1,0.674229,0.000000,0.000025,0.000001,0.000088,0.310635,0.000244,0.001163,0.012840,0.000776,0.674229
4,4,1,0.611090,0.000039,0.000615,0.000302,0.000001,0.611090,0.000014,0.017954,0.000971,0.279142,0.089873
4,4,1,0.961959,0.000200,0.000000,0.000002,0.000108,0.961959,0.000468,0.000136,0.000120,0.001356,0.035649
7,7,1,0.916238,0.000017,0.000003,0.000897,0.012244,0.000344,0.004445,0.000002,0.916238,0.001093,0.064716
6,6,1,0.797626,0.000005,0.000000,0.195563,0.000043,0.000008,0.002385,0.797626,0.000000,0.004370,0.000000
5,8,0,0.864900,0.000397,0.000000,0.050656,0.000003,0.004884,0.054487,0.002405,0.000003,0.864900,0.022263
4,4,1,0.913078,0.000020,0.000008,0.000019,0.000411,0.913078,0.016797,0.000137,0.024028,0.018049,0.027453
1,1,1,0.867748,0.000007,0.867748,0.058884,0.034146,0.000165,0.007552,0.003781,0.006526,0.015684,0.005506
9,9,1,0.497322,0.000098,0.000008,0.008004,0.000203,0.411576,0.000934,0.001180,0.074203,0.006471,0.497322
9,9,1,0.952876,0.000000,0.000076,0.000002,0.000701,0.038875,0.000490,0.000029,0.000243,0.006708,0.952876
2,2,1,0.991954,0.000353,0.000000,0.991954,0.000094,0.001046,0.000011,0.000036,0.000000,0.006503,0.000002
7,7,1,0.757344,0.000045,0.004663,0.036998,0.015000,0.000731,0.004656,0.000044,0.757344,0.005080,0.175439
8,8,1,0.905038,0.000000,0.000415,0.005029,0.008940,0.003246,0.023705,0.052662,0.000289,0.905038,0.000676
0,0,1,0.826877,0.826877,0.000000,0.000008,0.000000,0.000000,0.053689,0.112074,0.000006,0.007328,0.000017
1,1,1,0.795401,0.000000,0.795401,0.101260,0.027292,0.001246,0.000277,0.004035,0.006393,0.006955,0.057141
3,3,1,0.707239,0.000157,0.000068,0.000002,0.707239,0.000161,0.289543,0.000033,0.000061,0.002593,0.000143
6,6,1,0.985476,0.000000,0.000525,0.007727,0.000046,0.004901,0.000329,0.985476,0.000026,0.000449,0.000521
1,1,1,0.842414,0.000000,0.842414,0.003955,0.046267,0.000045,0.005100,0.001013,0.026507,0.011030,0.063668
3,3,1,0.853833,0.000129,0.023817,0.095972,0.853833,0.002267,0.002365,0.000045,0.000066,0.020780,0.000726
4,4,1,0.573853,0.031494,0.025998,0.046257,0.000326,0.573853,0.065791,0.153380,0.046285,0.020307,0.036307
1,1,1,0.881872,0.000009,0.881872,0.020925,0.039973,0.000414,0.025622,0.005044,0.001489,0.022579,0.002073
1,1,1,0.852717,0.000000,0.852717,0.003644,0.030503,0.000046,0.007113,0.001484,0.018369,0.011820,0.074303
1,1,1,0.894019,0.000071,0.894019,0.031375,0.024083,0.004886,0.016448,0.001977,0.014805,0.010847,0.001489
5,5,1,0.618027,0.000437,0.000000,0.000203,0.000018,0.006062,0.618027,0.000010,0.000000,0.374772,0.000471
6,6,1,0.956424,0.005255,0.000000,0.000007,0.000064,0.000203,0.035941,0.956424,0.000000,0.002103,0.000004
0,0,1,0.965797,0.965797,0.000000,0.001661,0.000238,0.000243,0.014101,0.005889,0.000000,0.012049,0.000022
7,7,1,0.988993,0.000022,0.000000,0.005328,0.000655,0.000017,0.000005,0.000000,0.988993,0.000149,0.004831
0,0,1,0.966632,0.966632,0.000000,0.002743,0.028556,0.000000,0.001000,0.000000,0.000396,0.000494,0.000178
7,7,1,0.903610,0.000000,0.000000,0.001912,0.031774,0.000022,0.000017,0.000000,0.903610,0.002794,0.059871
2,3,0,0.697444,0.000001,0.000231,0.268295,0.697444,0.001776,0.000530,0.001118,0.025521,0.004877,0.000207
3,3,1,0.949149,0.007217,0.000015,0.000013,0.949149,0.000044,0.041044,0.000000,0.000000,0.002517,0.000000
2,2,1,0.623642,0.059029,0.000030,0.623642,0.206146,0.000000,0.009219,0.098025,0.000000,0.003909,0.000000
5,5,1,0.640383,0.000104,0.000348,0.000048,0.012601,0.000808,0.640383,0.001156,0.025681,0.317593,0.001279
2,6,0,0.338141,0.001957,0.000433,0.159862,0.000003,0.000039,0.000000,0.338141,0.264188,0.235262,0.000115
2,2,1,0.984310,0.000019,0.000043,0.984310,0.000125,0.000000,0.000002,0.002530,0.000010,0.012949,0.000012
9,9,1,0.919620,0.000008,0.000012,0.002449,0.016511,0.035959,0.004193,0.001506,0.002979,0.016763,0.919620
4,4,1,0.918387,0.001490,0.000012,0.000187,0.001667,0.918387,0.006536,0.006159,0.000119,0.029444,0.035998
9,9,1,0.866591,0.000002,0.000000,0.000325,0.001359,0.026130,0.001621,0.000018,0.018486,0.085468,0.866591
8,8,1,0.528387,0.000036,0.008157,0.042163,0.007392,0.236702,0.152657,0.007025,0.001585,0.528387,0.015896
1,1,1,0.924985,0.000000,0.924985,0.004938,0.031568,0.000099,0.011159,0.003322,0.000743,0.009944,0.013241
2,3,0,0.815567,0.007809,0.000005,0.039721,0.815567,0.094324,0.033460,0.000452,0.000002,0.008587,0.000072
1,1,1,0.681406,0.000097,0.681406,0.059211,0.045246,0.148423,0.005520,0.000309,0.044234,0.013639,0.001915
6,5,0,0.533974,0.069699,0.000038,0.009527,0.000025,0.013474,0.533974,0.363632,0.000000,0.009546,0.000085
1,1,1,0.914587,0.000000,0.914587,0.013816,0.040831,0.000243,0.002141,0.006323,0.001987,0.003004,0.017070
2,8,0,0.578711,0.000001,0.000228,0.195755,0.041489,0.000021,0.000001,0.000028,0.183761,0.578711,0.000006
7,7,1,0.999279,0.000001,0.000000,0.000026,0.000598,0.000000,0.000000,0.000000,0.999279,0.000001,0.000094
8,4,0,0.961714,0.000000,0.000003,0.000294,0.000166,0.961714,0.003233,0.003206,0.000016,0.015521,0.015846
0,0,1,0.820089,0.820089,0.000000,0.000207,0.000001,0.000000,0.000150,0.176745,0.000005,0.002800,0.000003
0,0,1,0.980180,0.980180,0.000000,0.000813,0.000002,0.000001,0.004998,0.006848,0.000000,0.007152,0.000005
0,0,1,0.880345,0.880345,0.000000,0.043235,0.000375,0.000070,0.023626,0.000522,0.000701,0.042269,0.008857
8,8,1,0.878571,0.000000,0.000000,0.000000,0.000000,0.000009,0.121414,0.000001,0.000000,0.878571,0.000004
2,2,1,0.794070,0.000048,0.000215,0.794070,0.006414,0.000000,0.000149,0.000471,0.000000,0.198633,0.000000
2,2,1,0.974750,0.000000,0.000006,0.974750,0.009579,0.000000,0.000000,0.015664,0.000000,0.000000,0.000000
9,9,1,0.711871,0.000028,0.000032,0.000012,0.008514,0.233818,0.005845,0.000015,0.038719,0.001146,0.711871
2,2,1,0.514190,0.000007,0.330516,0.514190,0.010220,0.000000,0.000173,0.129631,0.000000,0.015263,0.000000
2,2,1,0.996234,0.000001,0.000317,0.996234,0.002697,0.000000,0.000012,0.000006,0.000000,0.000732,0.000000
7,8,0,0.304043,0.000001,0.283884,0.000604,0.056890,0.005908,0.102801,0.080120,0.046749,0.304043,0.119000
9,9,1,0.513254,0.003556,0.000001,0.018211,0.000011,0.378560,0.000138,0.011544,0.004045,0.070681,0.513254
9,9,1,0.572069,0.000155,0.000000,0.000143,0.000003,0.000005,0.000000,0.001240,0.426351,0.000034,0.572069
2,2,1,0.877937,0.000012,0.001702,0.877937,0.112063,0.005778,0.000417,0.000784,0.000455,0.000853,0.000000
7,7,1,0.882270,0.000011,0.000001,0.001852,0.010015,0.000174,0.002611,0.000044,0.882270,0.002404,0.100620
5,5,1,0.639548,0.000926,0.000013,0.002745,0.189085,0.000040,0.639548,0.002133,0.000091,0.097591,0.067829
