True_Class,Assigned_Class,Correct,Predicted_Score,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9
3,3,1,0.829295,0.000043,0.000028,0.010003,0.829295,0.003880,0.054124,0.000001,0.000059,0.102538,0.000030
8,8,1,0.653952,0.000138,0.000005,0.013332,0.000002,0.002028,0.011030,0.319171,0.000000,0.653952,0.000342
9,9,1,0.769440,0.000161,0.000000,0.001769,0.000020,0.151777,0.000007,0.000059,0.058844,0.017922,0.769440
5,3,0,0.500485,0.000063,0.000002,0.000056,0.500485,0.000029,0.377994,0.000033,0.000000,0.094675,0.026663
3,3,1,0.787570,0.000034,0.000001,0.000070,0.787570,0.000089,0.069552,0.000000,0.142389,0.000293,0.000002
7,7,1,0.987644,0.000006,0.000000,0.000007,0.001370,0.000000,0.000000,0.000000,0.987644,0.000509,0.010464
9,9,1,0.773460,0.043815,0.000000,0.000071,0.002736,0.000189,0.000001,0.000238,0.044472,0.135017,0.773460
1,1,1,0.837587,0.000001,0.837587,0.012873,0.023347,0.000018,0.000265,0.000314,0.048542,0.052095,0.024958
7,7,1,0.917324,0.000052,0.000001,0.000742,0.004015,0.000042,0.002197,0.000021,0.917324,0.002043,0.073564
0,0,1,0.995805,0.995805,0.000000,0.001523,0.001127,0.000002,0.000459,0.000003,0.000000,0.000812,0.000269
0,0,1,0.880021,0.880021,0.000000,0.000024,0.001495,0.000000,0.102834,0.000000,0.000000,0.007585,0.008040
3,3,1,0.714225,0.000849,0.000006,0.000089,0.714225,0.000052,0.279053,0.002259,0.000001,0.001832,0.001635
7,7,1,0.990349,0.000000,0.000000,0.000012,0.002127,0.000000,0.000002,0.000000,0.990349,0.000050,0.007460
2,2,1,0.960553,0.000130,0.000539,0.960553,0.025580,0.000701,0.000231,0.000131,0.000853,0.011246,0.000036
5,5,1,0.560546,0.000057,0.000001,0.010936,0.074746,0.000021,0.560546,0.000004,0.000001,0.352994,0.000694
8,2,0,0.684294,0.000025,0.159971,0.684294,0.002246,0.000635,0.000038,0.004105,0.000178,0.148486,0.000024
1,1,1,0.831958,0.000002,0.831958,0.003335,0.020500,0.000003,0.006225,0.001063,0.003764,0.106495,0.026656
8,8,1,0.907314,0.000000,0.000004,0.000285,0.064065,0.000050,0.026592,0.000000,0.001590,0.907314,0.000098
6,6,1,0.953188,0.001630,0.000020,0.028476,0.000014,0.004855,0.011489,0.953188,0.000000,0.000328,0.000000
2,2,1,0.831516,0.000005,0.001434,0.831516,0.164118,0.000014,0.000503,0.000675,0.001496,0.000063,0.000176
9,9,1,0.856074,0.000003,0.000001,0.001178,0.004306,0.029946,0.011947,0.000030,0.011643,0.084872,0.856074
5,5,1,0.627888,0.000914,0.023419,0.003466,0.270010,0.000007,0.627888,0.003298,0.000314,0.070447,0.000236
7,7,1,0.979712,0.000007,0.000000,0.000016,0.004129,0.000129,0.007070,0.000001,0.979712,0.000416,0.008521
5,5,1,0.876535,0.000801,0.000001,0.000011,0.026814,0.016105,0.876535,0.058921,0.000000,0.019018,0.001794
7,8,0,0.410995,0.001982,0.027743,0.084767,0.166937,0.138682,0.002344,0.000195,0.000276,0.410995,0.166079
8,8,1,0.495279,0.000022,0.384177,0.007466,0.005239,0.004347,0.082485,0.000486,0.014793,0.495279,0.005705
6,6,1,0.979685,0.000000,0.000000,0.000115,0.000794,0.016533,0.000277,0.979685,0.000015,0.002185,0.000395
2,8,0,0.789016,0.000033,0.000046,0.205776,0.004157,0.000004,0.000195,0.000001,0.000073,0.789016,0.000700
5,5,1,0.546816,0.029553,0.001886,0.066813,0.002603,0.006907,0.546816,0.011387,0.002346,0.286908,0.044783
1,1,1,0.930646,0.000000,0.930646,0.004921,0.022827,0.000711,0.006260,0.002260,0.000531,0.024540,0.007304
4,4,1,0.971308,0.001440,0.000000,0.000636,0.000695,0.971308,0.017500,0.001361,0.000049,0.002182,0.004830
8,8,1,0.959338,0.000011,0.000014,0.032797,0.007019,0.000063,0.000656,0.000073,0.000000,0.959338,0.000029
4,4,1,0.868332,0.000760,0.000009,0.000165,0.000038,0.868332,0.069826,0.004695,0.000071,0.013483,0.042621
5,5,1,0.714806,0.002106,0.000007,0.050753,0.153144,0.014569,0.714806,0.000573,0.000000,0.064040,0.000001
8,5,0,0.302609,0.002581,0.012348,0.025847,0.049827,0.001120,0.302609,0.000427,0.178206,0.269831,0.157205
3,3,1,0.867444,0.000951,0.001006,0.000131,0.867444,0.000000,0.128148,0.000000,0.000000,0.002068,0.000252
0,0,1,0.980027,0.980027,0.000000,0.001197,0.001191,0.000157,0.009126,0.000067,0.000000,0.002229,0.006007
6,6,1,0.982217,0.000042,0.000003,0.002329,0.000007,0.000918,0.009149,0.982217,0.000000,0.005334,0.000002
2,2,1,0.879126,0.000000,0.000000,0.879126,0.000459,0.000000,0.000000,0.120413,0.000000,0.000002,0.000000
7,7,1,0.953127,0.000000,0.000313,0.000683,0.003696,0.004301,0.005367,0.000026,0.953127,0.000162,0.032326
3,3,1,0.884226,0.000044,0.000000,0.000983,0.884226,0.000158,0.066246,0.000027,0.000004,0.026927,0.021385
3,3,1,0.879312,0.000003,0.026104,0.023421,0.879312,0.000012,0.011568,0.000021,0.012361,0.014668,0.032531
2,2,1,0.784151,0.000000,0.015086,0.784151,0.198495,0.000010,0.000078,0.000898,0.000118,0.001149,0.000015
1,1,1,0.827459,0.000001,0.827459,0.008907,0.029186,0.000016,0.013002,0.009541,0.000282,0.091992,0.019613
0,0,1,0.681694,0.681694,0.000000,0.000000,0.000000,0.000000,0.195920,0.000002,0.000002,0.122361,0.000022
7,7,1,0.520011,0.000335,0.000011,0.161747,0.002854,0.002152,0.000022,0.000493,0.520011,0.007930,0.304445
3,3,1,0.651463,0.000681,0.000600,0.015933,0.651463,0.000023,0.304774,0.000000,0.000287,0.026141,0.000098
4,4,1,0.669942,0.000001,0.000000,0.000248,0.015389,0.669942,0.000001,0.000031,0.121277,0.009717,0.183396
0,6,0,0.503259,0.479896,0.000000,0.013316,0.000195,0.000029,0.002319,0.503259,0.000727,0.000206,0.000052
3,3,1,0.991835,0.000017,0.000000,0.001690,0.991835,0.000901,0.003301,0.000000,0.000002,0.002253,0.000000
9,9,1,0.850791,0.000401,0.000000,0.000013,0.003454,0.021367,0.076663,0.000011,0.001866,0.045433,0.850791
3,3,1,0.917632,0.000597,0.037036,0.000775,0.917632,0.000003,0.036028,0.000175,0.000056,0.007644,0.000054
2,8,0,0.366131,0.000000,0.000040,0.202475,0.000162,0.147869,0.012043,0.003241,0.267514,0.366131,0.000525
8,8,1,0.519985,0.326318,0.000000,0.010545,0.008399,0.022622,0.111538,0.000017,0.000006,0.519985,0.000571
9,9,1,0.979579,0.000305,0.000000,0.000257,0.000003,0.013194,0.000002,0.000027,0.006280,0.000353,0.979579
0,0,1,0.975382,0.975382,0.000000,0.015886,0.000593,0.000000,0.000000,0.008115,0.000001,0.000024,0.000000
3,3,1,0.547621,0.005455,0.000007,0.000046,0.547621,0.000107,0.443125,0.000000,0.000109,0.003459,0.000071
8,8,1,0.762733,0.000103,0.002307,0.012099,0.174160,0.008271,0.039774,0.000387,0.000014,0.762733,0.000150
0,0,1,0.889207,0.889207,0.000000,0.109457,0.000000,0.000000,0.000000,0.000931,0.000281,0.000125,0.000000
7,7,1,0.570570,0.000061,0.000005,0.000004,0.000903,0.004656,0.019422,0.000001,0.570570,0.000150,0.404228
6,6,1,0.880506,0.000012,0.003627,0.005311,0.000128,0.000089,0.000664,0.880506,0.000001,0.103674,0.005986
5,5,1,0.870102,0.027276,0.000042,0.019252,0.009766,0.000011,0.870102,0.000079,0.000366,0.012010,0.061096
4,4,1,0.661493,0.000010,0.000002,0.000976,0.008734,0.661493,0.183108,0.001967,0.019272,0.002327,0.122113
7,7,1,0.959641,0.000026,0.000082,0.000882,0.008401,0.000138,0.001049,0.000010,0.959641,0.002261,0.027511
3,3,1,0.936739,0.000038,0.002675,0.019940,0.936739,0.000001,0.021957,0.007941,0.000072,0.003058,0.007579
9,0,0,0.751585,0.751585,0.000000,0.000012,0.003418,0.000093,0.239793,0.000001,0.000424,0.000242,0.004433
0,0,1,0.938265,0.938265,0.000000,0.000000,0.000000,0.000004,0.000000,0.000377,0.000000,0.061346,0.000008
8,5,0,0.391903,0.000901,0.002745,0.060106,0.021308,0.217695,0.391903,0.001092,0.007284,0.294019,0.002947
6,6,1,0.673828,0.148820,0.000005,0.003205,0.013735,0.000181,0.125769,0.673828,0.000000,0.031483,0.002975
2,2,1,0.935809,0.000009,0.000059,0.935809,0.029449,0.000011,0.000456,0.004253,0.000080,0.029872,0.000002
5,5,1,0.949026,0.000130,0.000000,0.000003,0.000044,0.000358,0.949026,0.000000,0.002816,0.047621,0.000001
6,1,0,0.735604,0.000001,0.735604,0.078711,0.018666,0.000076,0.016770,0.045832,0.000000,0.103924,0.000415
1,1,1,0.912328,0.000032,0.912328,0.031148,0.014694,0.000674,0.014849,0.001595,0.003195,0.014327,0.007157
0,0,1,0.925006,0.925006,0.000000,0.001498,0.000545,0.000476,0.017766,0.000212,0.000836,0.050182,0.003478
0,0,1,0.990054,0.990054,0.000042,0.003057,0.000930,0.000000,0.000190,0.000113,0.000436,0.004349,0.000829
4,4,1,0.578714,0.000002,0.000405,0.018050,0.000023,0.578714,0.002945,0.066796,0.004018,0.223759,0.105288
4,4,1,0.589883,0.000017,0.000775,0.005015,0.001119,0.589883,0.058227,0.000161,0.261383,0.076759,0.006662
0,0,1,0.923206,0.923206,0.000008,0.016220,0.010937,0.000787,0.005442,0.000012,0.005641,0.027862,0.009885
1,1,1,0.895056,0.000008,0.895056,0.006825,0.034326,0.000028,0.005428,0.005773,0.002257,0.042495,0.007801
2,2,1,0.963737,0.001350,0.000000,0.963737,0.000087,0.000000,0.000014,0.025687,0.000000,0.009126,0.000000
3,3,1,0.984242,0.000000,0.000000,0.000427,0.984242,0.000000,0.000010,0.000000,0.008756,0.006560,0.000006
2,2,1,0.913100,0.000069,0.000000,0.913100,0.084997,0.000000,0.000003,0.001771,0.000000,0.000060,0.000000
7,7,1,0.792564,0.000000,0.000087,0.044420,0.008258,0.000893,0.000165,0.000427,0.792564,0.004132,0.149055
7,7,1,0.971014,0.000077,0.000000,0.013985,0.000454,0.000061,0.000789,0.000012,0.971014,0.005370,0.008238
8,8,1,0.960940,0.000083,0.000031,0.002014,0.000947,0.002306,0.002562,0.000290,0.000000,0.960940,0.030827
5,5,1,0.404920,0.305643,0.000001,0.000242,0.007793,0.007920,0.404920,0.212681,0.000005,0.057440,0.003354
2,2,1,0.999503,0.000100,0.000001,0.999503,0.000007,0.000000,0.000024,0.000025,0.000000,0.000337,0.000002
5,8,0,0.896685,0.070220,0.000000,0.000086,0.002032,0.000000,0.027598,0.000223,0.003090,0.896685,0.000066
7,7,1,0.935158,0.001090,0.000027,0.009176,0.000017,0.000383,0.000008,0.000001,0.935158,0.003308,0.050833
6,6,1,0.811097,0.022157,0.000000,0.011147,0.000109,0.005346,0.149722,0.811097,0.000001,0.000286,0.000136
9,9,1,0.955001,0.000000,0.016910,0.004194,0.006786,0.005427,0.003036,0.000227,0.000857,0.007562,0.955001
1,1,1,0.880227,0.000000,0.880227,0.003742,0.013180,0.000295,0.023486,0.021601,0.036015,0.009995,0.011457
4,4,1,0.910597,0.000032,0.000013,0.000065,0.000044,0.910597,0.000174,0.002840,0.001467,0.000771,0.083998
1,1,1,0.778676,0.000048,0.778676,0.021890,0.044587,0.001824,0.018018,0.000625,0.113478,0.015398,0.005454
6,6,1,0.990771,0.000002,0.000004,0.002188,0.001436,0.000656,0.000212,0.990771,0.000000,0.004197,0.000534
4,4,1,0.849102,0.000000,0.000003,0.002264,0.005805,0.849102,0.004614,0.001080,0.117158,0.007515,0.012460
2,2,1,0.984349,0.001144,0.000000,0.984349,0.008396,0.000002,0.000005,0.000054,0.000021,0.006021,0.000008
4,4,1,0.679937,0.000643,0.000011,0.000313,0.000176,0.679937,0.001602,0.055346,0.000207,0.009526,0.252238
3,3,1,0.458011,0.001730,0.005649,0.042918,0.458011,0.330167,0.129972,0.010619,0.000009,0.019951,0.000973
5,5,1,0.978861,0.000392,0.000001,0.000000,0.000103,0.015180,0.978861,0.001199,0.000013,0.003059,0.001192
4,4,1,0.704028,0.000010,0.000000,0.001019,0.002772,0.704028,0.004631,0.006546,0.005273,0.030174,0.245545
3,7,0,0.453745,0.000110,0.107858,0.000036,0.437190,0.000043,0.000489,0.000228,0.453745,0.000061,0.000239
9,9,1,0.797348,0.000000,0.000019,0.000014,0.095048,0.002136,0.038436,0.000035,0.000987,0.065978,0.797348
5,5,1,0.893026,0.000018,0.000000,0.000001,0.040651,0.000006,0.893026,0.000000,0.002645,0.058707,0.004946
0,0,1,0.985270,0.985270,0.000030,0.000466,0.006365,0.000000,0.000052,0.000001,0.006051,0.000414,0.001351
1,1,1,0.930462,0.000001,0.930462,0.011199,0.017781,0.000016,0.006776,0.004935,0.001642,0.014462,0.012726
5,5,1,0.835560,0.004550,0.006520,0.005553,0.078961,0.011534,0.835560,0.033324,0.017383,0.004941,0.001674
3,3,1,0.801365,0.000010,0.002885,0.001444,0.801365,0.000084,0.150373,0.000014,0.002978,0.022694,0.018152
8,8,1,0.756490,0.000062,0.033226,0.007927,0.072981,0.001552,0.109903,0.000097,0.000245,0.756490,0.017518
9,9,1,0.412092,0.000001,0.000028,0.003221,0.020747,0.246725,0.004953,0.000163,0.311638,0.000433,0.412092
1,1,1,0.890415,0.000004,0.890415,0.017201,0.021803,0.000011,0.002481,0.012493,0.000620,0.051797,0.003175
9,9,1,0.771414,0.000047,0.000307,0.000082,0.010875,0.007277,0.058014,0.000120,0.151651,0.000214,0.771414
7,4,0,0.351588,0.000051,0.028291,0.000000,0.038388,0.351588,0.167354,0.004986,0.272817,0.000064,0.136460
9,9,1,0.735829,0.003906,0.000028,0.032525,0.000052,0.080091,0.000147,0.000708,0.141195,0.005519,0.735829
5,5,1,0.910867,0.000695,0.000000,0.001626,0.000050,0.000140,0.910867,0.000001,0.000087,0.026066,0.060468
5,5,1,0.516604,0.000053,0.003162,0.000181,0.440945,0.000036,0.516604,0.000000,0.023924,0.011675,0.003420
2,2,1,0.874350,0.001942,0.023788,0.874350,0.005806,0.003776,0.006923,0.078068,0.000195,0.004765,0.000387
7,7,1,0.847776,0.000002,0.000000,0.001003,0.077560,0.000082,0.001600,0.000000,0.847776,0.000143,0.071832
4,4,1,0.770123,0.000193,0.000001,0.000134,0.000998,0.770123,0.152952,0.000305,0.003022,0.006542,0.065728
6,6,1,0.949250,0.049900,0.000000,0.000794,0.000000,0.000001,0.000000,0.949250,0.000001,0.000055,0.000000
0,0,1,0.983528,0.983528,0.000000,0.013670,0.000011,0.000000,0.002643,0.000007,0.000002,0.000139,0.000000
1,1,1,0.888250,0.000001,0.888250,0.013734,0.016864,0.000015,0.028477,0.002344,0.011770,0.019966,0.018579
1,1,1,0.736451,0.000000,0.736451,0.004543,0.067082,0.000895,0.001514,0.005426,0.000009,0.178336,0.005743
1,1,1,0.890021,0.000000,0.890021,0.038641,0.006913,0.000472,0.009246,0.040127,0.002259,0.008787,0.003534
0,0,1,0.984179,0.984179,0.000000,0.001633,0.000229,0.000021,0.000349,0.000113,0.000001,0.010013,0.003462
4,4,1,0.673788,0.000000,0.004662,0.001785,0.028625,0.673788,0.244459,0.005469,0.004353,0.008171,0.028689
4,4,1,0.579627,0.017195,0.000534,0.002175,0.021485,0.579627,0.000250,0.004142,0.001217,0.001494,0.371882
7,7,1,0.885755,0.000042,0.000009,0.005880,0.031064,0.001793,0.034767,0.000037,0.885755,0.000144,0.040508
6,6,1,0.998616,0.000010,0.000000,0.000190,0.000116,0.000947,0.000000,0.998616,0.000095,0.000026,0.000000
3,3,1,0.954965,0.000877,0.005286,0.001143,0.954965,0.000001,0.018830,0.000063,0.000017,0.018712,0.000106
0,0,1,0.575487,0.575487,0.000000,0.020179,0.000068,0.000121,0.001694,0.000053,0.000018,0.370549,0.031831
0,0,1,0.921636,0.921636,0.000000,0.000174,0.000005,0.000005,0.001989,0.074546,0.000000,0.001589,0.000056
4,4,1,0.771695,0.000146,0.000007,0.000010,0.004718,0.771695,0.001855,0.000103,0.028045,0.003111,0.190310
3,3,1,0.990778,0.000034,0.000009,0.004457,0.990778,0.000000,0.000197,0.000098,0.000025,0.004263,0.000139
0,0,1,0.971988,0.971988,0.000000,0.009489,0.000186,0.000038,0.000837,0.004287,0.000003,0.013136,0.000035
6,6,1,0.883156,0.000047,0.000000,0.020267,0.000001,0.025691,0.000002,0.883156,0.000024,0.064398,0.006413
1,1,1,0.825869,0.001878,0.825869,0.018815,0.055935,0.000005,0.037229,0.013874,0.000037,0.043643,0.002714
9,4,0,0.571289,0.000000,0.000046,0.000652,0.050871,0.571289,0.006603,0.000005,0.063900,0.121702,0.184932
6,6,1,0.411251,0.000443,0.000000,0.397960,0.000321,0.000007,0.188851,0.411251,0.000000,0.001166,0.000000
1,1,1,0.863325,0.000000,0.863325,0.004982,0.007534,0.000232,0.056856,0.038411,0.002369,0.025378,0.000914
3,3,1,0.852821,0.000183,0.001591,0.106657,0.852821,0.000495,0.012197,0.000134,0.000000,0.025922,0.000000
8,8,1,0.492282,0.003783,0.010146,0.001682,0.001484,0.002316,0.487018,0.000398,0.000000,0.492282,0.000890
1,1,1,0.900696,0.000087,0.900696,0.043350,0.014668,0.000457,0.002141,0.002096,0.002987,0.029320,0.004199
2,2,1,0.978909,0.009129,0.000000,0.978909,0.001187,0.000060,0.001007,0.005620,0.000000,0.004083,0.000004
5,5,1,0.741772,0.002866,0.000000,0.000669,0.005406,0.000004,0.741772,0.010450,0.000000,0.216334,0.022499
6,6,1,0.997920,0.000226,0.000000,0.000529,0.000001,0.000042,0.000000,0.997920,0.000003,0.001277,0.000000
2,2,1,0.882713,0.000011,0.000113,0.882713,0.000507,0.000000,0.000000,0.114838,0.000000,0.001818,0.000000
7,4,0,0.460727,0.000173,0.039686,0.197878,0.000233,0.460727,0.000528,0.000594,0.219575,0.077391,0.003214
3,3,1,0.593306,0.000092,0.000007,0.000010,0.593306,0.001021,0.304153,0.000119,0.000109,0.000471,0.100712
6,6,1,0.719467,0.000502,0.001277,0.078152,0.003971,0.064147,0.070608,0.719467,0.000020,0.061676,0.000180
0,0,1,0.953728,0.953728,0.000000,0.004902,0.011586,0.000012,0.011068,0.000103,0.000755,0.014265,0.003581
1,1,1,0.839396,0.000072,0.839396,0.002929,0.012490,0.000054,0.000617,0.049373,0.000002,0.094855,0.000213
9,9,1,0.717605,0.002722,0.000002,0.013686,0.001386,0.019041,0.002025,0.000581,0.241862,0.001090,0.717605
7,7,1,0.813156,0.012841,0.000082,0.156049,0.001255,0.015775,0.000109,0.000005,0.813156,0.000041,0.000686
6,6,1,0.884313,0.082063,0.000000,0.032202,0.000005,0.000276,0.000281,0.884313,0.000009,0.000817,0.000034
6,6,1,0.956717,0.000000,0.000000,0.014123,0.000000,0.000442,0.000000,0.956717,0.000000,0.028717,0.000001
8,8,1,0.850458,0.000008,0.007459,0.009415,0.002237,0.061965,0.000711,0.008040,0.000584,0.850458,0.059124
9,9,1,0.486684,0.000007,0.002083,0.000008,0.139604,0.019274,0.001698,0.000001,0.300845,0.049795,0.486684
2,2,1,0.981805,0.004111,0.000005,0.981805,0.000440,0.000024,0.000239,0.001051,0.000003,0.012316,0.000007
9,9,1,0.862107,0.000018,0.000000,0.012260,0.000287,0.038917,0.004666,0.000269,0.075132,0.006343,0.862107
5,5,1,0.750175,0.000175,0.003334,0.014299,0.000226,0.087045,0.750175,0.011147,0.000042,0.132686,0.000870
8,8,1,0.774281,0.000116,0.000084,0.019541,0.000483,0.132653,0.052142,0.001411,0.001947,0.774281,0.017342
3,3,1,0.773418,0.000001,0.000004,0.212279,0.773418,0.000114,0.000046,0.000069,0.000001,0.014064,0.000003
1,1,1,0.899889,0.000734,0.899889,0.010635,0.035762,0.000351,0.008083,0.000050,0.014155,0.028270,0.002073
0,0,1,0.995644,0.995644,0.000000,0.001762,0.000020,0.000000,0.000003,0.000014,0.000000,0.002557,0.000000
0,0,1,0.834691,0.834691,0.000097,0.059825,0.004561,0.001168,0.029530,0.001376,0.025857,0.042118,0.000777
7,7,1,0.895737,0.000000,0.000000,0.000000,0.000209,0.000000,0.000006,0.000000,0.895737,0.002414,0.101634
6,6,1,0.455149,0.024924,0.000177,0.002783,0.000624,0.000231,0.245499,0.455149,0.000000,0.270516,0.000097
6,6,1,0.733132,0.243017,0.000001,0.000354,0.013650,0.000396,0.006488,0.733132,0.000001,0.001763,0.001199
2,2,1,0.967198,0.000000,0.000000,0.967198,0.000292,0.000000,0.000000,0.032510,0.000000,0.000000,0.000000
1,1,1,0.798238,0.001500,0.798238,0.022248,0.009596,0.001009,0.008389,0.000739,0.000061,0.158041,0.000179
6,6,1,0.664133,0.335199,0.000000,0.000538,0.000000,0.000003,0.000000,0.664133,0.000007,0.000120,0.000000
9,9,1,0.837602,0.000005,0.000013,0.002803,0.004257,0.055931,0.019783,0.000026,0.046593,0.032986,0.837602
3,3,1,0.893419,0.011069,0.023362,0.036147,0.893419,0.000001,0.000281,0.032285,0.003000,0.000437,0.000001
1,1,1,0.923662,0.000000,0.923662,0.009363,0.008491,0.000026,0.011888,0.024574,0.002375,0.012249,0.007372
8,8,1,0.829476,0.007971,0.000000,0.000027,0.102642,0.000009,0.058161,0.000908,0.000002,0.829476,0.000804
6,6,1,0.977743,0.000118,0.000005,0.007427,0.000013,0.014353,0.000096,0.977743,0.000160,0.000019,0.000065
9,4,0,0.375429,0.000337,0.235112,0.039466,0.015230,0.375429,0.008520,0.000336,0.038267,0.136452,0.150850
0,0,1,0.668877,0.668877,0.000000,0.004945,0.000006,0.000028,0.001224,0.324633,0.000000,0.000283,0.000004
6,6,1,0.961102,0.000018,0.000081,0.003342,0.000137,0.000179,0.008069,0.961102,0.000006,0.026442,0.000624
0,0,1,0.944717,0.944717,0.000000,0.043009,0.002733,0.000015,0.000217,0.001698,0.002686,0.002209,0.002716
0,0,1,0.919710,0.919710,0.000000,0.010335,0.000161,0.000088,0.049803,0.006316,0.000000,0.013578,0.000008
0,0,1,0.933378,0.933378,0.000000,0.002687,0.000012,0.000643,0.005562,0.046654,0.000002,0.011055,0.000006
6,6,1,0.895805,0.000001,0.019855,0.061366,0.000267,0.011920,0.007537,0.895805,0.000435,0.001596,0.001219
3,3,1,0.949276,0.000093,0.000105,0.032707,0.949276,0.004811,0.002459,0.000375,0.000006,0.010168,0.000000
5,5,1,0.809500,0.000011,0.000000,0.000000,0.010157,0.000030,0.809500,0.000000,0.000070,0.178965,0.001267
9,9,1,0.786398,0.000003,0.000000,0.000361,0.000580,0.072466,0.024338,0.000017,0.034545,0.081291,0.786398
3,6,0,0.687262,0.000000,0.000022,0.000003,0.192972,0.059628,0.007238,0.687262,0.018586,0.034286,0.000002
4,1,0,0.429456,0.000005,0.429456,0.001752,0.002678,0.153117,0.008969,0.000195,0.108457,0.027353,0.268018
5,5,1,0.850323,0.035760,0.013875,0.003089,0.003066,0.059831,0.850323,0.000111,0.003561,0.030333,0.000051
5,5,1,0.955902,0.005497,0.000000,0.000006,0.003113,0.000006,0.955902,0.000452,0.000000,0.034986,0.000037
8,8,1,0.975793,0.000037,0.000000,0.022660,0.001161,0.000028,0.000215,0.000025,0.000000,0.975793,0.000081
5,5,1,0.850544,0.001271,0.000024,0.022695,0.002413,0.001467,0.850544,0.027910,0.000000,0.093473,0.000203
3,3,1,0.760435,0.000005,0.004548,0.031855,0.760435,0.000027,0.008022,0.000000,0.000151,0.189985,0.004973
0,0,1,0.954124,0.954124,0.000001,0.003549,0.003603,0.002293,0.008867,0.025980,0.000000,0.001441,0.000142
4,4,1,0.794018,0.050679,0.000022,0.076433,0.000185,0.794018,0.011910,0.065885,0.000112,0.000239,0.000518
0,0,1,0.879069,0.879069,0.000000,0.008249,0.000033,0.000000,0.061259,0.000000,0.000001,0.051387,0.000001
2,3,0,0.805417,0.099152,0.000000,0.092212,0.805417,0.002504,0.000009,0.000566,0.000000,0.000138,0.000001
9,9,1,0.754448,0.000014,0.000000,0.000176,0.002199,0.164096,0.000830,0.000136,0.063009,0.015093,0.754448
6,6,1,0.771794,0.071346,0.000002,0.016150,0.000034,0.001735,0.138694,0.771794,0.000000,0.000241,0.000003
8,8,1,0.773681,0.000034,0.128271,0.055162,0.025648,0.000650,0.012869,0.000180,0.000055,0.773681,0.003451
2,2,1,0.957749,0.003487,0.000010,0.957749,0.002023,0.000043,0.027508,0.002102,0.001303,0.005701,0.000074
3,3,1,0.976290,0.000072,0.000009,0.000033,0.976290,0.000008,0.022138,0.000000,0.000031,0.001417,0.000002
1,1,1,0.834146,0.000003,0.834146,0.031283,0.014315,0.000237,0.057283,0.027857,0.011605,0.006900,0.016371
2,2,1,0.817477,0.000065,0.000000,0.817477,0.181494,0.000001,0.000000,0.000181,0.000000,0.000782,0.000000
1,1,1,0.824343,0.000024,0.824343,0.043262,0.040387,0.000376,0.016685,0.000812,0.009200,0.050340,0.014571
1,1,1,0.822073,0.000055,0.822073,0.071439,0.029760,0.000319,0.001027,0.000233,0.000026,0.074670,0.000399
5,5,1,0.980693,0.000000,0.000000,0.000000,0.000015,0.000002,0.980693,0.000000,0.000201,0.019072,0.000017
6,6,1,0.942972,0.000587,0.000000,0.004105,0.000002,0.002461,0.000000,0.942972,0.000009,0.049838,0.000026
9,9,1,0.943118,0.000000,0.000001,0.000005,0.009073,0.002557,0.005513,0.000220,0.038375,0.001137,0.943118
8,5,0,0.343925,0.017623,0.002297,0.151764,0.004215,0.283748,0.343925,0.002750,0.012941,0.161999,0.018738
0,0,1,0.852563,0.852563,0.000030,0.027926,0.009556,0.019233,0.069998,0.000592,0.009446,0.010019,0.000636
6,6,1,0.986346,0.000000,0.000028,0.013475,0.000035,0.000007,0.000000,0.986346,0.000000,0.000109,0.000000
6,6,1,0.954174,0.000247,0.001525,0.000363,0.007196,0.000308,0.001554,0.954174,0.000010,0.017135,0.017488
5,5,1,0.863127,0.000179,0.000000,0.000000,0.003378,0.004311,0.863127,0.000000,0.039523,0.000100,0.089382
5,5,1,0.974692,0.000102,0.000000,0.000068,0.000566,0.014705,0.974692,0.000125,0.000000,0.009585,0.000158
3,3,1,0.912991,0.023332,0.001009,0.002243,0.912991,0.000835,0.044982,0.000612,0.000001,0.011391,0.002603
8,8,1,0.937982,0.000217,0.000001,0.010732,0.001015,0.010997,0.001290,0.035476,0.000000,0.937982,0.002290
6,6,1,0.977392,0.004326,0.000000,0.015988,0.000000,0.000000,0.000000,0.977392,0.000003,0.002291,0.000000
2,2,1,0.524909,0.448442,0.000000,0.524909,0.000683,0.000000,0.000000,0.025923,0.000000,0.000043,0.000000
1,1,1,0.837735,0.000000,0.837735,0.001456,0.010611,0.000158,0.018220,0.012568,0.001660,0.065798,0.051793
4,4,1,0.879603,0.001365,0.000025,0.000103,0.003401,0.879603,0.048983,0.000898,0.006093,0.002452,0.057078
5,5,1,0.900501,0.043360,0.000043,0.000029,0.000000,0.045255,0.900501,0.000049,0.000637,0.009407,0.000719
4,4,1,0.911481,0.000107,0.000002,0.005750,0.004516,0.911481,0.015257,0.000962,0.039584,0.008752,0.013590
3,3,1,0.909405,0.002107,0.000062,0.084884,0.909405,0.000019,0.000116,0.000000,0.000001,0.003406,0.000000
7,7,1,0.650631,0.000136,0.000016,0.000014,0.000466,0.003722,0.008366,0.000003,0.650631,0.000920,0.335726
8,8,1,0.936108,0.000011,0.004039,0.006153,0.013623,0.000017,0.029784,0.000004,0.000012,0.936108,0.010248
5,0,0,0.584376,0.584376,0.000004,0.000081,0.286484,0.000000,0.091702,0.000002,0.033071,0.004084,0.000196
